link,rank,name,name_link,adjust_gross,unadjust_gross,open_date
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,23,Catch That Kid,http://www.boxofficemojo.com//movies/?id=catchthatkid.htm,24020100,16703799,2/6/04
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,25,Ballistic: Ecks vs. Sever,http://www.boxofficemojo.com//movies/?id=ecksvssever.htm,21991400,14307963,9/20/02
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,27,Moonlight and Valentino,http://www.boxofficemojo.com//movies/?id=moonlightandvalentino.htm,5099800,2484226,9/29/95
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,29,Blind Dating,http://www.boxofficemojo.com//movies/?id=blinddating.htm,117500,90560,5/11/07
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,2,Home Alone 2: Lost in New York,http://www.boxofficemojo.com//movies/?id=homealone2.htm,373716800,173585516,11/20/92
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,4,The Nutty Professor (1996),http://www.boxofficemojo.com//movies/?id=nuttyprofessor.htm,260251000,128814019,6/28/96
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,6,Daddy's Home,http://www.boxofficemojo.com//movies/?id=daddyshome.htm,155559000,150357137,12/25/15
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,8,Cats & Dogs,http://www.boxofficemojo.com//movies/?id=catsanddogs.htm,147337900,93385515,7/4/01
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,12,The Boss,http://www.boxofficemojo.com//movies/?id=michelledarnell.htm,64737700,63285885,4/8/16
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,14,Home Alone 3,http://www.boxofficemojo.com//movies/?id=homealone3.htm,59304600,30882515,12/12/97
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,16,Because I Said So,http://www.boxofficemojo.com//movies/?id=becauseisaidso.htm,55389400,42674040,2/2/07
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,18,Only the Lonely,http://www.boxofficemojo.com//movies/?id=onlythelonely.htm,46306500,21830957,5/24/91
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,20,Miracle on 34th Street (1994),http://www.boxofficemojo.com//movies/?id=miracleon34thstreet.htm,37002100,17320136,11/18/94
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,22,So I Married an Axe Murderer,http://www.boxofficemojo.com//movies/?id=soimarriedanaxemurderer.htm,24989900,11585483,7/30/93
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,24,Our Family Wedding,http://www.boxofficemojo.com//movies/?id=ourfamilywedding.htm,22752200,20255281,3/12/10
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,26,Middle School: The Worst Years of My Life,http://www.boxofficemojo.com//movies/?id=middleschool.htm,20325800,20007149,10/7/16
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,28,Crazy in Alabama,http://www.boxofficemojo.com//movies/?id=crazyinalabama.htm,3526000,2005840,10/22/99
http://www.boxofficemojo.com/people/chart/?view=Cinematographer&id=juliomacat.htm,30,Syrup,http://www.boxofficemojo.com//movies/?id=syrup.htm,800,663,6/7/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,1,Top Gun,http://www.boxofficemojo.com//movies/?id=topgun.htm,428910300,179800601,5/16/86
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,3,Mission: Impossible,http://www.boxofficemojo.com//movies/?id=missionimpossible.htm,365648900,180981856,5/22/96
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,5,The Firm,http://www.boxofficemojo.com//movies/?id=firm.htm,341558200,158348367,7/2/93
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,6,War of the Worlds,http://www.boxofficemojo.com//movies/?id=waroftheworlds.htm,326384300,234280354,6/29/05
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,8,Jerry Maguire,http://www.boxofficemojo.com//movies/?id=jerrymaguire.htm,302986500,153952592,12/13/96
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,10,Interview with the Vampire,http://www.boxofficemojo.com//movies/?id=interviewwiththevampire.htm,224389700,105264608,11/11/94
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,12,Minority Report,http://www.boxofficemojo.com//movies/?id=minorityreport.htm,202996800,132072926,6/21/02
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,14,Risky Business,http://www.boxofficemojo.com//movies/?id=riskybusiness.htm,180135900,63541777,8/5/83
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,16,Cocktail,http://www.boxofficemojo.com//movies/?id=cocktail.htm,169958500,78222753,7/29/88
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,18,Vanilla Sky,http://www.boxofficemojo.com//movies/?id=vanillasky.htm,156893000,100618344,12/14/01
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,20,Collateral,http://www.boxofficemojo.com//movies/?id=collateral.htm,145246500,101005703,8/6/04
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,22,The Color of Money,http://www.boxofficemojo.com//movies/?id=colorofmoney.htm,125872000,52293982,10/17/86
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,24,Edge of Tomorrow,http://www.boxofficemojo.com//movies/?id=allyouneediskill.htm,108129200,100206256,6/6/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,25,Valkyrie,http://www.boxofficemojo.com//movies/?id=valkyrie.htm,99844900,83077833,12/25/08
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,27,Oblivion,http://www.boxofficemojo.com//movies/?id=oblivion.htm,94955600,89107235,4/19/13
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,29,Knight & Day,http://www.boxofficemojo.com//movies/?id=cruisediaz10.htm,85843700,76423035,6/23/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,31,The Outsiders,http://www.boxofficemojo.com//movies/?id=outsiders.htm,72850800,25697647,3/25/83
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,35,Rock of Ages,http://www.boxofficemojo.com//movies/?id=rockofages.htm,42665600,38518613,6/15/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,37,Magnolia,http://www.boxofficemojo.com//movies/?id=magnolia.htm,37265800,22455976,12/17/99
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,39,Losin' It,http://www.boxofficemojo.com//movies/?id=losinit.htm,3532700,1246141,4/8/83
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,2,Rain Man,http://www.boxofficemojo.com//movies/?id=rainman.htm,386594900,172825435,12/16/88
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,4,Mission: Impossible II,http://www.boxofficemojo.com//movies/?id=mi2.htm,356885000,215409889,5/24/00
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,7,A Few Good Men,http://www.boxofficemojo.com//movies/?id=fewgoodmen.htm,304543300,141340178,12/11/92
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,9,Mission: Impossible - Ghost Protocol,http://www.boxofficemojo.com//movies/?id=mi4.htm,237428700,209397903,12/16/11
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,11,Mission: Impossible - Rogue Nation,http://www.boxofficemojo.com//movies/?id=mi5.htm,210979300,195042377,7/31/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,13,Mission: Impossible III,http://www.boxofficemojo.com//movies/?id=mi3.htm,182730700,134029801,5/5/06
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,15,Days of Thunder,http://www.boxofficemojo.com//movies/?id=daysofthunder.htm,174527100,82670733,6/29/90
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,17,The Last Samurai,http://www.boxofficemojo.com//movies/?id=lastsamurai.htm,162634300,111127263,12/5/03
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,19,Born on the Fourth of July,http://www.boxofficemojo.com//movies/?id=bornonthefourthofjuly.htm,147843000,70001698,12/22/89
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,21,Far and Away,http://www.boxofficemojo.com//movies/?id=farandaway.htm,126706700,58883840,5/22/92
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,23,Taps,http://www.boxofficemojo.com//movies/?id=taps.htm,109504300,35856053,12/9/81
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,26,Eyes Wide Shut,http://www.boxofficemojo.com//movies/?id=eyeswideshut.htm,97898100,55691208,7/16/99
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,28,Jack Reacher,http://www.boxofficemojo.com//movies/?id=oneshot.htm,89584800,80070736,12/21/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,30,The Mummy (2017),http://www.boxofficemojo.com//movies/?id=mummy2016.htm,79940900,80101125,6/9/17
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,32,Jack Reacher: Never Go Back,http://www.boxofficemojo.com//movies/?id=jackreacher2.htm,59630800,58697076,10/21/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,34,All the Right Moves,http://www.boxofficemojo.com//movies/?id=alltherightmoves.htm,48854600,17233166,10/21/83
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,36,Legend,http://www.boxofficemojo.com//movies/?id=legend.htm,37313700,15502112,4/18/86
http://www.boxofficemojo.com/people/chart/?view=Actor&id=tomcruise.htm,38,Lions for Lambs,http://www.boxofficemojo.com//movies/?id=lionsforlambs.htm,19469300,15002854,11/9/07
http://www.boxofficemojo.com/people/chart/?view=Actor&id=sofiaboutella.htm,1,Star Trek Beyond,http://www.boxofficemojo.com//movies/?id=startrek2016.htm,166667000,158848340,7/22/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=sofiaboutella.htm,3,The Mummy (2017),http://www.boxofficemojo.com//movies/?id=mummy2016.htm,79940900,80101125,6/9/17
http://www.boxofficemojo.com/people/chart/?view=Actor&id=sofiaboutella.htm,2,Kingsman: The Secret Service,http://www.boxofficemojo.com//movies/?id=secretservice.htm,140328100,128261724,2/13/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=sofiaboutella.htm,4,Atomic Blonde,http://www.boxofficemojo.com//movies/?id=thecoldestcity.htm,51573900,51573925,7/28/17
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,1,The Dark Knight,http://www.boxofficemojo.com//movies/?id=darkknight.htm,664959100,534858444,7/18/08
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,3,Batman v Superman: Dawn of Justice,http://www.boxofficemojo.com//movies/?id=superman2015.htm,341667400,330360194,3/25/16
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,5,Batman Begins,http://www.boxofficemojo.com//movies/?id=batmanbegins.htm,287803400,206852432,6/15/05
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,7,Blade II,http://www.boxofficemojo.com//movies/?id=blade2.htm,126569800,82348319,3/22/02
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,9,Blade: Trinity,http://www.boxofficemojo.com//movies/?id=blade3.htm,75039500,52411906,12/8/04
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,11,The Unborn (2009),http://www.boxofficemojo.com//movies/?id=unborn09.htm,51078700,42670410,1/9/09
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,13,Death Warrant,http://www.boxofficemojo.com//movies/?id=deathwarrant.htm,35579600,16853487,9/14/90
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,15,The Puppet Masters,http://www.boxofficemojo.com//movies/?id=puppetmasters.htm,18473200,8647042,10/21/94
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,17,ZigZag,http://www.boxofficemojo.com//movies/?id=zigzag.htm,3700,2418,6/21/02
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,2,The Dark Knight Rises,http://www.boxofficemojo.com//movies/?id=batman3.htm,514205500,448139099,7/20/12
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,4,Man of Steel,http://www.boxofficemojo.com//movies/?id=superman2012.htm,310147500,291045518,6/14/13
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,6,Blade,http://www.boxofficemojo.com//movies/?id=blade.htm,133450600,70087718,8/21/98
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,8,Jumper,http://www.boxofficemojo.com//movies/?id=jumper.htm,99712700,80172128,2/14/08
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,10,Ghost Rider: Spirit of Vengeance,http://www.boxofficemojo.com//movies/?id=ghostrider2.htm,58339700,51774002,2/17/12
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,12,The Crow: City of Angels,http://www.boxofficemojo.com//movies/?id=crowcityofangels.htm,36199400,17917287,8/30/96
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,14,Dark City,http://www.boxofficemojo.com//movies/?id=darkcity.htm,27377100,14378331,2/27/98
http://www.boxofficemojo.com/people/chart/?view=Writer&id=davidsgoyer.htm,16,Kickboxer 2,http://www.boxofficemojo.com//movies/?id=kickboxer2.htm,2652900,1250712,6/14/91
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,1,Fantastic Four (2005),http://www.boxofficemojo.com//movies/?id=fantasticfour.htm,215512600,154696080,7/8/05
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,3,Ride Along,http://www.boxofficemojo.com//movies/?id=ridealong.htm,151302100,134938200,1/17/14
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,5,Think Like a Man,http://www.boxofficemojo.com//movies/?id=thinklikeaman.htm,100696400,91547205,4/20/12
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,7,Think Like a Man Too,http://www.boxofficemojo.com//movies/?id=thinklikeaman2.htm,70786500,65182182,6/20/14
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,2,Fantastic Four: Rise of the Silver Surfer,http://www.boxofficemojo.com//movies/?id=fantasticfour2.htm,171229800,131921738,6/15/07
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,4,Barbershop,http://www.boxofficemojo.com//movies/?id=barbershop.htm,116462900,75782105,9/13/02
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,6,Ride Along 2,http://www.boxofficemojo.com//movies/?id=ridealong2.htm,94934600,91221830,1/15/16
http://www.boxofficemojo.com/people/chart/?view=Director&id=timstory.htm,8,Taxi,http://www.boxofficemojo.com//movies/?id=taxi.htm,52632800,36611066,10/6/04
http://www.boxofficemojo.com/people/chart/?view=Director&id=conradvernon.htm,1,Shrek 2,http://www.boxofficemojo.com//movies/?id=shrek2.htm,634484800,441226247,5/19/04
http://www.boxofficemojo.com/people/chart/?view=Director&id=conradvernon.htm,3,Monsters Vs. Aliens,http://www.boxofficemojo.com//movies/?id=monstersvsaliens.htm,237436900,198351526,3/27/09
http://www.boxofficemojo.com/people/chart/?view=Director&id=conradvernon.htm,2,Madagascar 3: Europe's Most Wanted,http://www.boxofficemojo.com//movies/?id=madagascar3.htm,240276500,216391482,6/8/12
http://www.boxofficemojo.com/people/chart/?view=Director&id=conradvernon.htm,4,Sausage Party,http://www.boxofficemojo.com//movies/?id=sausageparty.htm,102470300,97685686,8/12/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,1,The Amazing Spider-Man,http://www.boxofficemojo.com//movies/?id=spiderman4.htm,300744000,262030663,7/3/12
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,3,The Social Network,http://www.boxofficemojo.com//movies/?id=socialnetwork.htm,108099500,96962694,10/1/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,5,Lions for Lambs,http://www.boxofficemojo.com//movies/?id=lionsforlambs.htm,19469300,15002854,11/9/07
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,7,Silence (2016),http://www.boxofficemojo.com//movies/?id=silence2016.htm,7173800,7100177,12/23/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,9,99 Homes,http://www.boxofficemojo.com//movies/?id=99homes.htm,1449300,1411927,9/25/15
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,11,Red Riding Trilogy,http://www.boxofficemojo.com//movies/?id=redridingtrilogypart1.htm,170300,151644,2/5/10
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,2,The Amazing Spider-Man 2,http://www.boxofficemojo.com//movies/?id=amazingspiderman2.htm,217564500,202853933,5/2/14
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,4,Hacksaw Ridge,http://www.boxofficemojo.com//movies/?id=hacksawridge.htm,68262800,67209615,11/4/16
http://www.boxofficemojo.com/people/chart/?view=Actor&id=andrewgarfield.htm,6,The Imaginarium of Doctor Parnassus,http://www.boxofficemojo.com//movies/?id=imaginariumofdoctorparnassus.htm,8670700,7689607,12/25/09
